,Unnamed: 0,Species,gps,Year,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,transversoguttata_2007_18km,transversoguttata_2008_18km,transversoguttata_2009_18km,transversoguttata_2010_18km,transversoguttata_2011_18km,transversoguttata_2012_18km,transversoguttata_2013_18km,transversoguttata_2014_18km,transversoguttata_2015_18km,transversoguttata_2016_18km,transversoguttata_2017_18km,transversoguttata_2018_18km,transversoguttata_2019_18km,transversoguttata_2020_18km,transversoguttata_2021_18km,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,parenthesis_2007_18km,parenthesis_2008_18km,parenthesis_2009_18km,parenthesis_2010_18km,parenthesis_2011_18km,parenthesis_2012_18km,parenthesis_2013_18km,parenthesis_2014_18km,parenthesis_2015_18km,parenthesis_2016_18km,parenthesis_2017_18km,parenthesis_2018_18km,parenthesis_2019_18km,parenthesis_2020_18km,parenthesis_2021_18km,caseyi_2007_18km,caseyi_2008_18km,caseyi_2009_18km,caseyi_2010_18km,caseyi_2011_18km,caseyi_2012_18km,caseyi_2013_18km,caseyi_2014_18km,caseyi_2015_18km,caseyi_2016_18km,caseyi_2017_18km,caseyi_2018_18km,caseyi_2019_18km,caseyi_2020_18km,caseyi_2021_18km,glacialis_2007_18km,glacialis_2008_18km,glacialis_2009_18km,glacialis_2010_18km,glacialis_2011_18km,glacialis_2012_18km,glacialis_2013_18km,glacialis_2014_18km,glacialis_2015_18km,glacialis_2016_18km,glacialis_2017_18km,glacialis_2018_18km,glacialis_2019_18km,glacialis_2020_18km,glacialis_2021_18km,aethiops_2007_18km,aethiops_2008_18km,aethiops_2009_18km,aethiops_2010_18km,aethiops_2011_18km,aethiops_2012_18km,aethiops_2013_18km,aethiops_2014_18km,aethiops_2015_18km,aethiops_2016_18km,aethiops_2017_18km,aethiops_2018_18km,aethiops_2019_18km,aethiops_2020_18km,aethiops_2021_18km,chalybeus_2007_18km,chalybeus_2008_18km,chalybeus_2009_18km,chalybeus_2010_18km,chalybeus_2011_18km,chalybeus_2012_18km,chalybeus_2013_18km,chalybeus_2014_18km,chalybeus_2015_18km,chalybeus_2016_18km,chalybeus_2017_18km,chalybeus_2018_18km,chalybeus_2019_18km,chalybeus_2020_18km,chalybeus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,ornatus_2007_18km,ornatus_2008_18km,ornatus_2009_18km,ornatus_2010_18km,ornatus_2011_18km,ornatus_2012_18km,ornatus_2013_18km,ornatus_2014_18km,ornatus_2015_18km,ornatus_2016_18km,ornatus_2017_18km,ornatus_2018_18km,ornatus_2019_18km,ornatus_2020_18km,ornatus_2021_18km,mccownii_2007_18km,mccownii_2008_18km,mccownii_2009_18km,mccownii_2010_18km,mccownii_2011_18km,mccownii_2012_18km,mccownii_2013_18km,mccownii_2014_18km,mccownii_2015_18km,mccownii_2016_18km,mccownii_2017_18km,mccownii_2018_18km,mccownii_2019_18km,mccownii_2020_18km,mccownii_2021_18km
154,154,Coccinella novemnotata,"(33.42962, -117.530222)",2016,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.015873015873015872,0.0029411764705882353,0.00583941605839416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.04477611940298507,0.019736842105263157,0.00904977375565611,0.02097902097902098,0.06593406593406594,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.1,0.0,0.0,0.0273972602739726,0.0,0.0,0.12,0.02072538860103627,0.08571428571428572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.017543859649122806,0.0,0.036036036036036036,0.04,0.008849557522123894,0.03076923076923077,0.017699115044247787,0.021897810218978103,0.01875,0.013215859030837005,0.00949367088607595,0.0,0.0,0.03571428571428571,0.02040816326530612,0.0,0.0,0.07272727272727272,0.017543859649122806,0.014084507042253521,0.013333333333333334,0.0,0.009900990099009901,0.019417475728155338,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,155,Coccinella novemnotata,"(37.1299830397, -121.6346371098)",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.004672897196261682,0.005263157894736842,0.0031746031746031746,0.004411764705882353,0.00583941605839416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.1,0.5,0.09090909090909091,0.014925373134328358,0.05263157894736842,0.09049773755656108,0.14685314685314685,0.13186813186813187,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.2,0.13333333333333333,0.0,0.0684931506849315,0.048,0.2911392405063291,0.14,0.09844559585492228,0.14285714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.02127659574468085,0.03508771929824561,0.06060606060606061,0.018018018018018018,0.03,0.061946902654867256,0.046153846153846156,0.02654867256637168,0.08759124087591241,0.125,0.039647577092511016,0.06329113924050633,0.2,0.034482758620689655,0.2857142857142857,0.16326530612244897,0.20930232558139536,0.21739130434782608,0.2909090909090909,0.17543859649122806,0.07042253521126761,0.28,0.22641509433962265,0.33663366336633666,0.17475728155339806,0.22580645161290322,0.4206896551724138,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,Coccinella novemnotata,"(36.088294, -120.11237)",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0851063829787234,0.07017543859649122,0.07575757575757576,0.08108108108108109,0.08,0.08849557522123894,0.03076923076923077,0.035398230088495575,0.0,0.0,0.030837004405286344,0.006329113924050633,0.06666666666666667,0.0,0.10714285714285714,0.08163265306122448,0.06976744186046512,0.043478260869565216,0.2,0.08771929824561403,0.09859154929577464,0.09333333333333334,0.02830188679245283,0.009900990099009901,0.05825242718446602,0.06451612903225806,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,157,Coccinella novemnotata,"(41.3314094, -74.356666)",2016,0.0,0.6666666666666666,0.3333333333333333,0.0625,0.25,0.4166666666666667,0.0,0.2,0.07692307692307693,0.05,0.009345794392523364,0.010526315789473684,0.006349206349206349,0.01764705882352941,0.0072992700729927005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.016666666666666666,0.06521739130434782,0.2553191489361702,0.15789473684210525,0.12121212121212122,0.24324324324324326,0.28,0.17699115044247787,0.23076923076923078,0.23008849557522124,0.27007299270072993,0.13125,0.15859030837004406,0.38924050632911394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.14285714285714285,0.3,0.2222222222222222,1.0,0.625,0.4,0.6666666666666666,0.6666666666666666,0.2962962962962963,0.2903225806451613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,Coccinella novemnotata,"(37.1259117, -121.66178)",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.004672897196261682,0.005263157894736842,0.0031746031746031746,0.007352941176470588,0.00583941605839416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.1,0.5,0.09090909090909091,0.014925373134328358,0.06578947368421052,0.09502262443438914,0.1958041958041958,0.17582417582417584,0.24719101123595505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.3,0.13333333333333333,0.0,0.0684931506849315,0.04,0.3037974683544304,0.14,0.09844559585492228,0.17142857142857143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.03508771929824561,0.06060606060606061,0.018018018018018018,0.03,0.061946902654867256,0.046153846153846156,0.035398230088495575,0.08759124087591241,0.13125,0.04405286343612335,0.06645569620253164,0.2,0.034482758620689655,0.2857142857142857,0.16326530612244897,0.20930232558139536,0.2318840579710145,0.2909090909090909,0.17543859649122806,0.07042253521126761,0.28,0.22641509433962265,0.33663366336633666,0.17475728155339806,0.22580645161290322,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,159,Coccinella novemnotata,"(39.2882683333, -102.986265)",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.016666666666666666,0.15217391304347827,0.14893617021276595,0.15789473684210525,0.24242424242424243,0.10810810810810811,0.1,0.1504424778761062,0.14615384615384616,0.23008849557522124,0.23357664233576642,0.15625,0.09251101321585903,0.16772151898734178,0.06666666666666667,0.0,0.07142857142857142,0.04081632653061224,0.09302325581395349,0.014492753623188406,0.16363636363636364,0.05263157894736842,0.056338028169014086,0.12,0.10377358490566038,0.1188118811881188,0.08737864077669903,0.08602150537634409,0.08275862068965517,0.0,0.08333333333333333,0.0,0.0,0.07142857142857142,0.8,0.2222222222222222,0.09090909090909091,0.041666666666666664,0.26666666666666666,1.0,0.12121212121212122,0.4074074074074074,0.2903225806451613,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.5,0.8,0.35714285714285715,0.07692307692307693,0.10344827586206896,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.3333333333333333,0.29411764705882354,0.08,0.043478260869565216,0.05405405405405406,0.14285714285714285
160,160,Coccinella novemnotata,"(39.325815, -102.547752)",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.017543859649122806,0.0,0.0,0.0,0.008849557522123894,0.046153846153846156,0.02654867256637168,0.021897810218978103,0.03125,0.030837004405286344,0.015822784810126583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.018867924528301886,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.07692307692307693,0.13793103448275862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.10810810810810811,0.0
161,161,Coccinella novemnotata,"(33.42961883544922, -117.53022003173828)",2016,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.015873015873015872,0.0029411764705882353,0.00583941605839416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.04477611940298507,0.019736842105263157,0.00904977375565611,0.02097902097902098,0.06593406593406594,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.1,0.0,0.0,0.0273972602739726,0.0,0.0,0.12,0.02072538860103627,0.08571428571428572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.017543859649122806,0.0,0.036036036036036036,0.04,0.008849557522123894,0.03076923076923077,0.017699115044247787,0.021897810218978103,0.01875,0.013215859030837005,0.00949367088607595,0.0,0.0,0.03571428571428571,0.02040816326530612,0.0,0.0,0.07272727272727272,0.017543859649122806,0.014084507042253521,0.013333333333333334,0.0,0.009900990099009901,0.019417475728155338,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,162,Coccinella novemnotata,"(33.46842575073242, -117.47647857666016)",2016,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.012698412698412698,0.0,0.00583941605839416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.04477611940298507,0.03289473684210526,0.004524886877828055,0.013986013986013986,0.04395604395604396,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.1,0.0,0.0,0.0273972602739726,0.008,0.0,0.1,0.02072538860103627,0.05714285714285714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.02702702702702703,0.03,0.008849557522123894,0.038461538461538464,0.017699115044247787,0.021897810218978103,0.0125,0.013215859030837005,0.00949367088607595,0.0,0.0,0.03571428571428571,0.02040816326530612,0.0,0.014492753623188406,0.03636363636363636,0.017543859649122806,0.014084507042253521,0.0,0.009433962264150943,0.0,0.02912621359223301,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163,Coccinella novemnotata,"(34.420616149902344, -119.7967529296875)",2016,0.0,0.3333333333333333,0.6666666666666666,0.0625,0.5,0.08333333333333333,0.2,0.05,0.19230769230769232,0.0875,0.04672897196261682,0.12105263157894737,0.025396825396825397,0.014705882352941176,0.024817518248175182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.375,0.625,0.09090909090909091,0.1,0.3333333333333333,0.7272727272727273,0.373134328358209,0.14473684210526316,0.22624434389140272,0.09090909090909091,0.2967032967032967,0.30337078651685395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5555555555555556,0.0,0.1,0.06666666666666667,0.2631578947368421,0.5068493150684932,0.128,0.4810126582278481,0.18,0.10880829015544041,0.17142857142857143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.016666666666666666,0.0,0.02127659574468085,0.017543859649122806,0.0,0.0,0.01,0.0,0.015384615384615385,0.017699115044247787,0.0072992700729927005,0.0,0.01762114537444934,0.006329113924050633,0.5333333333333333,0.20689655172413793,0.42857142857142855,0.40816326530612246,0.4883720930232558,0.2898550724637681,0.18181818181818182,0.07017543859649122,0.1267605633802817,0.32,0.3113207547169811,0.3465346534653465,0.39805825242718446,0.3010752688172043,0.38620689655172413,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05555555555555555,0.0,0.041666666666666664,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164,Coccinella novemnotata,"(35.0654680815, -109.7791146808)",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.006578947368421052,0.004524886877828055,0.013986013986013986,0.01098901098901099,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.10869565217391304,0.02127659574468085,0.12280701754385964,0.07575757575757576,0.02702702702702703,0.12,0.017699115044247787,0.09230769230769231,0.09734513274336283,0.145985401459854,0.08125,0.05286343612334802,0.09177215189873418,0.0,0.0,0.0,0.0,0.06976744186046512,0.014492753623188406,0.0,0.10526315789473684,0.07042253521126761,0.08,0.0660377358490566,0.1188118811881188,0.07766990291262135,0.03225806451612903,0.020689655172413793,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
