,Unnamed: 0,Species,gps,Year,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,novemnotata_2007_18km,novemnotata_2008_18km,novemnotata_2009_18km,novemnotata_2010_18km,novemnotata_2011_18km,novemnotata_2012_18km,novemnotata_2013_18km,novemnotata_2014_18km,novemnotata_2015_18km,novemnotata_2016_18km,novemnotata_2017_18km,novemnotata_2018_18km,novemnotata_2019_18km,novemnotata_2020_18km,novemnotata_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,parenthesis_2007_18km,parenthesis_2008_18km,parenthesis_2009_18km,parenthesis_2010_18km,parenthesis_2011_18km,parenthesis_2012_18km,parenthesis_2013_18km,parenthesis_2014_18km,parenthesis_2015_18km,parenthesis_2016_18km,parenthesis_2017_18km,parenthesis_2018_18km,parenthesis_2019_18km,parenthesis_2020_18km,parenthesis_2021_18km,vnigrum_2007_18km,vnigrum_2008_18km,vnigrum_2009_18km,vnigrum_2010_18km,vnigrum_2011_18km,vnigrum_2012_18km,vnigrum_2013_18km,vnigrum_2014_18km,vnigrum_2015_18km,vnigrum_2016_18km,vnigrum_2017_18km,vnigrum_2018_18km,vnigrum_2019_18km,vnigrum_2020_18km,vnigrum_2021_18km,caseyi_2007_18km,caseyi_2008_18km,caseyi_2009_18km,caseyi_2010_18km,caseyi_2011_18km,caseyi_2012_18km,caseyi_2013_18km,caseyi_2014_18km,caseyi_2015_18km,caseyi_2016_18km,caseyi_2017_18km,caseyi_2018_18km,caseyi_2019_18km,caseyi_2020_18km,caseyi_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km,mccownii_2007_18km,mccownii_2008_18km,mccownii_2009_18km,mccownii_2010_18km,mccownii_2011_18km,mccownii_2012_18km,mccownii_2013_18km,mccownii_2014_18km,mccownii_2015_18km,mccownii_2016_18km,mccownii_2017_18km,mccownii_2018_18km,mccownii_2019_18km,mccownii_2020_18km,mccownii_2021_18km,ornatus_2007_18km,ornatus_2008_18km,ornatus_2009_18km,ornatus_2010_18km,ornatus_2011_18km,ornatus_2012_18km,ornatus_2013_18km,ornatus_2014_18km,ornatus_2015_18km,ornatus_2016_18km,ornatus_2017_18km,ornatus_2018_18km,ornatus_2019_18km,ornatus_2020_18km,ornatus_2021_18km
184,184,Coccinella transversoguttata,"(46.5897598, -112.0212)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0625,0.2,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0410958904109589,0.06557377049180328,0.0,0.011363636363636364,0.041237113402061855,0.027777777777777776,0.02097902097902098,0.013333333333333334,0.023923444976076555,0.044444444444444446,0.0,0.1111111111111111,0.029411764705882353,0.1388888888888889,0.09375,0.06666666666666667,0.032,0.08108108108108109,0.08247422680412371,0.10752688172043011,0.48,0.2116788321167883,0.32592592592592595,0.45806451612903226,0.38144329896907214,0.0,0.0,0.125,0.0,0.14285714285714285,0.14285714285714285,0.03333333333333333,0.1,0.3333333333333333,0.7142857142857143,0.4782608695652174,0.30303030303030304,1.0,1.0,0.75,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.014084507042253521,0.03225806451612903,0.0,0.009900990099009901,0.04854368932038835,0.021505376344086023,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.041666666666666664,0.0,0.0,0.043478260869565216,0.0,0.0,0.034482758620689655,0.09090909090909091,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,185,Coccinella transversoguttata,"(42.5768203, -121.86376)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0684931506849315,0.01639344262295082,0.08333333333333333,0.11363636363636363,0.10309278350515463,0.07407407407407407,0.06293706293706294,0.08666666666666667,0.05741626794258373,0.011111111111111112,0.0,0.0,0.0,0.0,0.03125,0.02666666666666667,0.056,0.10810810810810811,0.010309278350515464,0.021505376344086023,0.04,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.014084507042253521,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
186,186,Coccinella transversoguttata,"(40.46176, -106.947912)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.05,0.20930232558139536,0.08695652173913043,0.14285714285714285,0.2328767123287671,0.22950819672131148,0.3194444444444444,0.29545454545454547,0.3402061855670103,0.2222222222222222,0.1888111888111888,0.12666666666666668,0.09090909090909091,0.19444444444444445,0.045454545454545456,0.07407407407407407,0.058823529411764705,0.05555555555555555,0.078125,0.02666666666666667,0.048,0.0945945945945946,0.041237113402061855,0.0967741935483871,0.02,0.0364963503649635,0.014814814814814815,0.012903225806451613,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.009433962264150943,0.019801980198019802,0.019417475728155338,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,187,Coccinella transversoguttata,"(37.176169, -108.15044)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.16666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.021505376344086023,0.0,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.046511627906976744,0.028169014084507043,0.06451612903225806,0.018867924528301886,0.019801980198019802,0.009708737864077669,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
188,188,Coccinella transversoguttata,"(37.2736701, -107.8793)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.027777777777777776,0.01694915254237288,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0625,0.2,0.0,0.09090909090909091,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.09523809523809523,0.0,0.02564102564102564,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.1,0.15,0.13953488372093023,0.13043478260869565,0.08928571428571429,0.0958904109589041,0.4262295081967213,0.4166666666666667,0.3409090909090909,0.4742268041237113,0.2962962962962963,0.26573426573426573,0.25333333333333335,0.18660287081339713,0.3,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.016,0.013513513513513514,0.061855670103092786,0.043010752688172046,0.01,0.029197080291970802,0.014814814814814815,0.01935483870967742,0.03608247422680412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.11764705882352941,0.03225806451612903,0.024390243902439025,0.06818181818181818,0.046511627906976744,0.08450704225352113,0.08064516129032258,0.009433962264150943,0.039603960396039604,0.04854368932038835,0.0967741935483871,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
189,189,Coccinella transversoguttata,"(37.67431, -106.655338)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.02564102564102564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.023255813953488372,0.06521739130434782,0.0,0.0,0.03278688524590164,0.013888888888888888,0.045454545454545456,0.05154639175257732,0.07407407407407407,0.04195804195804196,0.02,0.04784688995215311,0.016666666666666666,0.045454545454545456,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.010752688172043012,0.01,0.014598540145985401,0.007407407407407408,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,190,Coccinella transversoguttata,"(43.4718952461, -112.057426088)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.027777777777777776,0.09375,0.013333333333333334,0.032,0.08108108108108109,0.020618556701030927,0.03225806451612903,0.03,0.058394160583941604,0.05925925925925926,0.05161290322580645,0.08762886597938144,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.14285714285714285,0.08695652173913043,0.0,0.0,0.03225806451612903,0.07142857142857142,0.0,0.0,0.125,0.0,0.0967741935483871,0.04878048780487805,0.022727272727272728,0.023255813953488372,0.014084507042253521,0.04838709677419355,0.0,0.039603960396039604,0.009708737864077669,0.043010752688172046,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
191,191,Coccinella transversoguttata,"(38.8334312, -104.8218)",2015,,0.0,0.0,0.0,0.25,0.5,0.5,0.14285714285714285,0.125,0.42857142857142855,0.5454545454545454,0.1111111111111111,0.01694915254237288,0.011834319526627219,0.042735042735042736,0.0,0.0,0.7142857142857143,0.8333333333333334,0.625,0.4375,0.6,0.16666666666666666,0.45454545454545453,0.25,0.6538461538461539,0.02702702702702703,0.3137254901960784,0.08666666666666667,0.14035087719298245,0.0,0.5,0.7,0.625,0.5714285714285714,0.7272727272727273,0.6666666666666666,0.5,1.0,0.0,0.8181818181818182,0.14285714285714285,0.3103448275862069,0.28205128205128205,0.4444444444444444,,0.0,0.6666666666666666,0.5,0.8,0.5,0.09090909090909091,0.6666666666666666,0.5,1.0,0.6666666666666666,0.2,0.6666666666666666,0.5,0.09090909090909091,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.6666666666666666,0.6666666666666666,0.2,0.1,0.6666666666666666,0.75,0.0,0.75,0.0,0.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.025,0.06976744186046512,0.0,0.07142857142857142,0.0410958904109589,0.0,0.05555555555555555,0.03409090909090909,0.24742268041237114,0.32407407407407407,0.2937062937062937,0.25333333333333335,0.22488038277511962,0.18333333333333332,0.18181818181818182,0.2222222222222222,0.2647058823529412,0.3611111111111111,0.1875,0.13333333333333333,0.24,0.33783783783783783,0.17525773195876287,0.27956989247311825,0.22,0.20437956204379562,0.17777777777777778,0.18064516129032257,0.18556701030927836,0.045454545454545456,0.0,0.0,0.0,0.07142857142857142,0.0,0.03333333333333333,0.03333333333333333,0.1111111111111111,0.07142857142857142,0.0,0.0,0.07407407407407407,0.0967741935483871,0.03571428571428571,0.09090909090909091,0.1111111111111111,0.0625,0.14705882352941177,0.0967741935483871,0.0,0.06818181818181818,0.16279069767441862,0.056338028169014086,0.22580645161290322,0.1509433962264151,0.12871287128712872,0.21359223300970873,0.20430107526881722,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.07692307692307693,0.0,0.021739130434782608,0.0,0.0,
192,192,Coccinella transversoguttata,"(39.599748, -105.98911)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.034482758620689655,0.07692307692307693,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.1,0.15,0.06976744186046512,0.021739130434782608,0.05357142857142857,0.136986301369863,0.11475409836065574,0.16666666666666666,0.11363636363636363,0.15463917525773196,0.18518518518518517,0.3006993006993007,0.25333333333333335,0.15789473684210525,0.2722222222222222,0.09090909090909091,0.14814814814814814,0.029411764705882353,0.1111111111111111,0.078125,0.0,0.064,0.08108108108108109,0.08247422680412371,0.053763440860215055,0.05,0.10948905109489052,0.2222222222222222,0.1870967741935484,0.12886597938144329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854368932038835,0.10752688172043011,0.06422018348623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,
193,193,Coccinella transversoguttata,"(37.4743995, -108.49645)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.013888888888888888,0.011363636363636364,0.0,0.009259259259259259,0.013986013986013986,0.0,0.019138755980861243,0.016666666666666666,0.09090909090909091,0.0,0.058823529411764705,0.0,0.015625,0.013333333333333334,0.024,0.013513513513513514,0.020618556701030927,0.043010752688172046,0.05,0.029197080291970802,0.014814814814814815,0.07741935483870968,0.0979381443298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.029411764705882353,0.03225806451612903,0.024390243902439025,0.11363636363636363,0.0,0.0,0.016129032258064516,0.009433962264150943,0.0,0.019417475728155338,0.06451612903225806,0.11009174311926606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
194,194,Coccinella transversoguttata,"(37.67431, -106.65533)",2015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.02564102564102564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.023255813953488372,0.06521739130434782,0.0,0.0,0.03278688524590164,0.013888888888888888,0.045454545454545456,0.05154639175257732,0.07407407407407407,0.04195804195804196,0.02,0.04784688995215311,0.016666666666666666,0.045454545454545456,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.010752688172043012,0.01,0.014598540145985401,0.007407407407407408,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
